,name,id,artist,artist_id,popularity,release_date,season
10752,The First Noel,6bWUi60sdPU96eB2aYAaXc,NOVA PRAISE,3hZBOofvDYq93NTaHgtACe,24,2022-12-02,winter
10753,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,68,2014-11-24,winter
10754,"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,53,2021-10-15,winter
10755,Last Christmas,5xDrO9DEDJGUQGfyoHvgDJ,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,58,2013-01-01,winter
10756,My Only Wish (This Year),0YWUHZPJVg4iujddsJDwhM,Britney Spears,26dSoYclwsYLMAKD3tpOr4,53,2000-11-14,winter
10757,White Christmas,0HR2ZQCBZsWETFPkA0Szyt,Lvnt,0lJBgFBswR7nf4TrKtwZQt,22,2022-11-25,winter
10758,A Holly Jolly Christmas,77khP2fIVhSW23NwxrRluh,Burl Ives,0MHgLfmQdutffmvWe5XBTN,58,1965-10-01,winter
10759,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,48,2020-12-04,winter
10760,Merry Christmas,3bH2Eu9A9ymI4UnGHRmoXg,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,56,2021-12-03,winter
10761,"Mary, Did You Know?",4z8sz6E4YyFuEkv5o7IJni,Pentatonix,26AHtbjWKiwYzsoGoUZq53,55,2015-10-30,winter
10762,Santa Claus Is Coming To Town,2QpN1ZVw8eJO5f7WcvUA1k,The Jackson 5,2iE18Oxc8YSumAU232n4rW,52,1970-10-15,winter
10763,Like It's Christmas,1OjmlSFuzYflWjSMTCyTJv,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,53,2019-11-08,winter
10764,Santa's Coming for Us,1N1ZpYUJc9fwrqk53FGgWv,Sia,5WUlDfRSoLAfcVSX1WnrxN,53,2018-11-01,winter
10765,Let It Snow,2MWJXzWTwSThTDOuSUmaEf,softy,0wcen0V8FgQu6xYupnZMbB,22,2023-12-01,winter
10766,Winter Things,1jhljxXlHw8K9rezXKrnow,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,52,2015-12-18,winter
10767,Have Yourself A Merry Little Christmas,1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,2wY79sveU1sp5g7SokKOiI,50,2014-12-05,winter
10768,Christmas Don't Be Late,21l0IRHZhwcadLslb7sjOF,Mil Dawn,4BPVqHEy75j8x1jKcBQ9Hr,20,2022-12-02,winter
10769,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,57,1994-10-28,winter
10770,Cozy Little Christmas,02FaKXXL7KUtRc7K0k54tL,Katy Perry,6jJ0s89eD6GaHleKKya26X,48,2018-11-15,winter
10771,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,50,1981,winter
10772,Christmas Tree,11Z779fuWiXSMhJMspuxPK,Lucie Cravero,2e0eTUckm1xVdKFHmjSlrT,20,2022-11-25,winter
10773,Christmas Lights,4fzyvSu73BhGvi96p2zwjL,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,54,2010-12-01,winter
10774,Fairytale of New York (feat. Kirsty MacColl) - Edit,4soJpnUFA0SPs7XTi6QIVp,The Pogues,2wzMOQwNT6ZvVB4amvhFAH,45,1988,winter
10775,This Christmas,38xhBO2AKrJnjdjVnhJES6,Donny Hathaway,0HU0U9kdXEHZVxUNbuQe8S,48,1990-04-03,winter
10776,Santa Baby,0cM5URUqqQTpJWonmdzF1J,Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,39,2010-11-30,winter
10777,White Christmas - 1947 Version,4so0Wek9Ig1p6CRCHuINwW,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,10,1942-01-01,winter
10778,You Make It Feel Like Christmas (feat. Blake Shelton),2OQ6a4CfUeYskpTTgyawyJ,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,51,2017-10-06,winter
10779,Here Comes Santa Claus (Right Down Santa Claus Lane),7n7VsX3sv66znBwA8b5uhp,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,50,1957-10-15,winter
10780,Christmas Without You,1QLZKzC2pjP4ySf4ALrNhm,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,50,2020-10-15,winter
10781,Baby It's Cold Outside (with Michael Bublé),0Ie5uiv54KgCr7P4sYDTHl,Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,56,2014-10-10,winter
10782,All I Want (For Christmas),7lbto9KYTHq5V1PetjIMOF,Liam Payne,5pUo3fmmHT8bhCyHE52hA6,38,2019-10-25,winter
10783,The Christmas Song (Shawn Mendes & Camila Cabello),0fwxmtpxpMmEMphmJbCAEx,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,38,2020-12-07,winter
10784,Make It To Christmas,6RS6rcjnWrdfVuu2U2W2dj,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,45,2019-11-08,winter
10785,The Lighthouse Keeper,2WUVQQAsWvScEdBVilRYaR,Sam Smith,2wY79sveU1sp5g7SokKOiI,39,2020-11-20,winter
10786,Have Yourself A Merry Little Christmas - Remastered 1999,2FPfeYlrbSBR8PwCU0zaqq,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,58,1957-09,winter
10787,Blue Christmas,3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,57,1957-10-15,winter
10788,Step Into Christmas - Remastered 1995,11P4sSu6BH2lAbWk1sL6cK,Elton John,3PhoLpVuITZKcymswpck5b,51,1974-06-28,winter
10789,My Kind Of Present,2rkb8ijsPapKDMEh0cSe8I,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,39,2020-10-30,winter
10790,Run Rudolph Run,2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,293zczrfYafIItmnmM3coR,58,1986-01-01,winter
10791,I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,40,2011-10-24,winter
10792,Merry Christmas Everyone,2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,0wi4yTYlGtEnbGo4ltZTib,58,1991-11-25,winter
10793,Shake Up Christmas,1NghHeg0wE32eBYrQBVQXL,Train,3FUY2gzHeIiaesXtOAdB7A,46,2010-12-01,winter
10794,Christmas Love,3RH9idbxUAMcUldet2ormp,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,43,2011-01-01,winter
10795,Santa's Station,4ealpopnvjP2EopoY0P6sd,Jam'addict,0VzXnkUTwKDYznbgEvn3Ca,22,2022-11-25,winter
10796,Have Yourself A Merry Little Christmas,6WHTLC7QPoQrisW023S9y4,Lvnt,0lJBgFBswR7nf4TrKtwZQt,22,2022-12-05,winter
10797,"Merry Christmas, Happy Holidays",4v9WbaxW8HdjqfUiWYWsII,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,47,1998-10-27,winter
10798,I Need You Christmas,0viGbbEJ9xV6qNJsTaXruz,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,37,2020-10-30,winter
10799,"Baby, It's Cold Outside (feat. Meghan Trainor)",5Q2P43CJra0uRAogjHyJDK,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,54,2016-10-28,winter
10800,One More Sleep,78pn8k7RogKo2oxl0DyX6d,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,49,2013-12-02,winter
10801,Thank God It's Christmas - 2011 Remaster,3AymrUApW5JKKaNrHQhcBG,Queen,1dfeR4HaWDbWqFHLkxsg1d,37,1984-02-27,winter
10802,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,25leEEaz1gIpp7o21Fqyjo,Gene Autry,5ixB75BQR3ADoWQkcHQJTs,57,1947,winter
10803,Santa Claus Is Comin' to Town,7mE5nyoRdlZq7hKW2Uzxkl,Lawrence,5rwUYLyUq8gBsVaOUcUxpE,38,2019-11-12,winter
10804,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,1KP6TWI40m7p3QBTU6u2xo,77,2015-10-16,spring
10805,Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh,Edison Lighthouse,1NRzxuPpdGushT8YmF5NAa,71,1970-01-01,spring
10806,Cherry,2IOFZdYYkFxEHVz1w34PoL,Harry Styles,6KImCVD70vtIoJWnq6nGn3,68,2019-12-13,spring
10807,Ends of the Earth,4yyg2J2uXOjCtCyT64984C,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,0,2012-10-08,spring
10808,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,80,2013-10-08,spring
10809,Home,0cBPuDA3xUjR4Vh9o7CKy8,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,51,2009-07-12,spring
10810,I Love You So,4SqWKzw0CbA05TGszDgMlc,The Walters,027TpXKGwdXP7iwbjUSpV8,87,2014-11-28,spring
10811,golden hour,4yNk9iz9WVJikRFle3XEvn,JVKE,164Uj4eKjl6zTBKfJLFKKK,76,2022-10-03,spring
10812,As It Was,4LRPiXqCikLlN15c3yImP7,Harry Styles,6KImCVD70vtIoJWnq6nGn3,29,2022-03-31,spring
10813,Three Little Birds,6A9mKXlFRPMPem6ygQSt7z,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,2,1977-06-03,spring
10814,Like Real People Do,4LGJ2pLDvTRnul3EcZoYkX,Hozier,2FXC3k01G6Gw61bmprjgqS,67,2014-09-19,spring
10815,Would That I,0L3oQdYUvVbsOOPJSkZ3C3,Hozier,2FXC3k01G6Gw61bmprjgqS,69,2019-03-01,spring
10816,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,7MPGCB854Qo4alYMOPkBka,68,2020-04-24,spring
10817,Be My Baby,1WN4uNclrDuczTO3bCr8s1,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,76,1964-11-01,spring
10818,Then He Kissed Me,7jeOETwLUP84mPQzxlD5nh,The Crystals,7rewR1TVjhisjI6gauUamf,59,2011-02-22,spring
10819,Make Your Own Kind Of Music,6H3Wa6hWR9DRMzMSd4pZkT,Cass Elliot,5jX7X3kRkfJTRqAdT7RcHk,63,1973-09-28,spring
10820,deja vu,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,83,2021-05-21,spring
10821,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,Mitski,2uYWxilOVlUdk4oV9DvwqK,88,2023-09-15,spring
10822,Real Love Baby,3MyQn1xBQwPtFJUUP7zB8s,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,22,2016-07-26,spring
10823,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,78,2006-01-01,spring
10824,lacy,6QT6j7rKt7Vk3IuV2AUO9W,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,75,2023-09-08,spring
10825,Ladyfingers,7ubd6wvhN4TKMwQUy6hR69,Herb Alpert & The Tijuana Brass,09L3cUdx0hq6qn5bKuJJ4I,66,1965-04-01,spring
10826,Agape,2IvnDjlgH8yy70Nz99UdcJ,Nicholas Britell,18oYqNtcLUHrqO7LfX7qni,66,2018-11-09,spring
10827,Unwritten,3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,87,2004-08-30,spring
10828,Matylda,0K2roqsVJ9BBw7lnfoFDia,Dawid Podsiadło,6EB8VE9f7Ut6NOgviN6gDW,40,2018-10-19,spring
10829,End of Beginning,3qhlB30KknSejmIvZZLjOD,Djo,5p9HO3XC5P3BLxJs5Mtrhm,90,2022-09-16,spring
10830,Dawns (feat. Maggie Rogers),42TtHTxWk782ZBiqyOi2d1,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,78,2023-01-27,spring
10831,Tongue Tied,0GO8y8jQk1PkHzS31d699N,GROUPLOVE,3kVUvbeRdcrqQ3oHk5hPdx,77,2011-09-02,spring
10832,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,Wallows,0NIPkIjTV8mB795yEIiPYL,79,2019-03-22,spring
10833,I Think I Like When It Rains,1A3tuE6ti9qoZDwB3LB0t2,WILLIS,3OykSjAE6F2Mb51WplFoRk,69,2017-06-12,spring
10834,About You,1fDFHXcykq4iw8Gg7s5hG9,The 1975,3mIj9lX2MWuHmhNCA7LSCW,81,2022-10-14,spring
10835,Daylight,51Zw1cKDgkad0CXv23HCMU,Harry Styles,6KImCVD70vtIoJWnq6nGn3,70,2022-05-20,spring
10836,"Nowe dni - z filmu ""Zaplatani""/Ścieżka dźwiękowa polskiej wersji",29ZaWbf2ARcfLxrukCvE5R,Kasia Popowska,0RJFDLwgrFQxvmhxxt5Cwc,38,2010-01-01,spring
10837,Forever - Single Version,5rWyKJMaTXL0TArnJ8IGts,The Little Dippers,0cT2S58Ulp0BGro6KXAm56,64,1968-06-08,spring
10838,Slow It Down,6WO7IDGLakjO38lsvI2gHB,Benson Boone,22wbnEMDvgVIAGdFeek6ET,73,2024-03-21,spring
10839,These Streets,28esDV44p70LGwdPKxGZZ1,Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp,49,2007-01-30,spring
10840,Hell N Back (feat. Summer Walker),0ZDwhNFZnPx9EIPCcwGUHC,Bakar,3K2Srho6NCF3o9MswGR76H,72,2023-09-21,spring
10841,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,98,2024-05-17,spring
10842,Pink + White,3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,87,2016-08-20,spring
10843,Falling for U,2xhGZ3WzOa3tir28y7Cb88,Peachy!,7gvbCoLA8lJUktp8G2xIRR,70,2017-08-14,spring
10844,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,Clairo,3l0CmX0FuQjFxr8SK7Vqag,78,2019-08-02,spring
10845,Ophelia,5NORWMFC27ywGSZxi8uquP,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,30,2016-04-08,spring
10846,dreaming,41ipAIUMAb7ZO651r1gcoO,1-800-lost,4LqulbwIQd7LGx3V5qglSV,30,2020-05-29,spring
10847,Forever & Always,2keT649m2xIywngAVJHsuC,Zeph,502gYHkFCtLzBIcU4ctPLd,0,2018-12-26,spring
10848,Butterfly's Repose,36c2NifUp0GDnoOQT5unhR,Zabawa,4n9AMW1w0pXszeQcKFo13r,50,2020-03-14,spring
10849,Lover,1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,06HL4z0CvFAxyc27GXpf02,85,2019-08-23,spring
10850,The Story,5GVPVxgdgTKJFxSxLVIw1A,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,60,2020-03-20,spring
10851,Astronomy,2JN3ugW1cEahbYw0I5mw5U,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,72,2022-06-24,spring
10852,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,Wallows,0NIPkIjTV8mB795yEIiPYL,79,2019-03-22,spring
10853,Mr. Loverman,2IVsRhKrx8hlQBOWy4qebo,Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,81,2016-04-08,spring
10854,prom dress - acoustic,3afpYxDXLmqTGdX56uXykT,mxmtoon,0HthCchcL0kVLHTr113Vk1,0,2019-09-17,spring
10855,Mornings in Paris,3aAjcEBJRjg3QCTh280luN,Caroline Manning,2if0ZD9GblHIXm7A1dF300,16,2020-01-02,spring
10856,Heather,4xqrdfXkTW4T0RauPLv3WA,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,83,2020-03-20,spring
10857,Silly Girl,0ZP3E9L1I0C6rmD0CAKqDc,chloe moriondo,3P4vW5tzQvmuoNaFQqzy9q,53,2018-07-31,spring
10858,Coffee Breath,28TkNtKHx6UnOZuoyv3Jzv,Sofia Mills,7H0Xu8hdP0tjpZ6z4dHquW,0,2018-03-09,spring
10859,i'll die anyway.,7yyJF1BYBaCifNmO1RGhv7,girl in red,3uwAm6vQy7kWPS2bciKWx9,0,2019-07-17,spring
10860,Training Wheels,3EGW6TGGbdk6Ys1Y3HU3lj,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,67,2015-08-14,spring
10861,the idea of you,5JLn32Lv3XQAWxBCDyXpO4,mxmtoon,0HthCchcL0kVLHTr113Vk1,0,2018-12-07,spring
10862,comethru,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,73,2018-09-28,spring
10863,Miss You,0W5uDMhD0LwNu0ibe9MJ3Y,Gabrielle Aplin,3w6zswp5THsSKYLICUbDTZ,0,2016-12-16,spring
10864,Can I Call You Tonight?,64lsIF5pw0sJY0gV5kz0RN,Dayglow,6eJa3zG1QZLRB3xgRuyxbm,18,2019-11-14,spring
10865,Alewife,3jgrNd3uPU1c2PFBKYsV9d,Clairo,3l0CmX0FuQjFxr8SK7Vqag,57,2019-08-02,spring
10866,"Home, Sweet Home",5uLZahSGnEA4EhHYNVwK0V,Natural Piano Music,6tNw2Xclv3JOEbPEnLmE1D,9,2018-03-09,spring
10867,Twinkling Lights,3dlJ6PYG76bS4Wdck11VKK,Auni,2nUvyvqdFqe0pSmCDsoDjw,29,2019-12-16,spring
10868,cottagecore,1kzUxH2aDG75qNQhxYxAff,Sophiya Sweet,6CB0ER7uY6DHzIYhLynyT6,18,2020-08-26,spring
10869,Woodland,431qZaQAJuIolwBrlDa6Yg,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,spring
10870,Halcyon,32tG8Q4LHgB9psZpClf4wF,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,spring
10871,Fairy Fountain,1yvqnZc7RjuPyvvfblg9sv,Amy Turk,69EWJ8UVSlytt27VsEsQAw,46,2019-06-01,spring
10872,Featherstone,45p0MAVey0dnjZXo8kMUzh,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,0,2013-03-05,spring
10873,Oceans,10JRy04nTtwS5GvmEjUuUM,Tigers in the Sky,1cRqb8cQsGX8pgAceSWI7d,0,2016-12-12,spring
10874,The Only Thing,6Rt6KwuF7I8ZkdZG2G0bYr,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0,2015-03-31,spring
10875,girls,1kqc6U8hVYZhY0gFGQclCz,girl in red,3uwAm6vQy7kWPS2bciKWx9,0,2018-06-08,spring
10876,Second Chances,6Wu19AEKVNs5bJFuhZb4EZ,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,62,2013-07-09,spring
10877,The Flower Garden,6IZF8hi9J6EtFDLQqOlSbu,Joe Hisaishi,7nzSoJISlVJsn7O0yTeMOB,65,2004-11-19,spring
10878,You're in Love,3Lsdp3mbD27MjxvTeFm0v3,Joe Hisaishi,7nzSoJISlVJsn7O0yTeMOB,62,2004-11-19,spring
10879,Landscape With a Fairy,19doORzyzOFARW6I0Fydc8,aspidistrafly,4ze7HHThfzYo15SuunBKhd,53,2011-12-15,spring
10880,Aquarius,7he8q81XbhsbLjOx7KijZR,Lor,0TwM0vzeyhAMTegVdIq8rx,40,2017-11-06,spring
10881,cliché,2h3Q3wDxLNfBh0yX8d3jib,mxmtoon,0HthCchcL0kVLHTr113Vk1,0,2018-12-07,spring
10882,Lookalike,4K3gM7kzX4POAfrs71HomN,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,62,2018-11-16,spring
10883,Luv Note,4wnvVlqdz6o7eLtbeS5sYR,chloe moriondo,3P4vW5tzQvmuoNaFQqzy9q,44,2018-07-31,spring
10884,fever dream - acoustic,6wGQdHqW4u9GfLYO7dHLi3,mxmtoon,0HthCchcL0kVLHTr113Vk1,0,2020-02-20,spring
10885,feelings are fatal,6GGdkwYk4NXuiIcQD16AZg,mxmtoon,0HthCchcL0kVLHTr113Vk1,0,2018-12-07,spring
10886,Dance with Me,2sBKLT7bFa38yVAYxYltUX,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,59,2018-12-07,spring
10887,Jupiter,5Fo6raKxBGpScXX0Twf82e,Flower Face,0sYlth2PW1zWJMEU2vCukz,46,2017-03-20,spring
10888,For You,7mNYSfyjhIy3kts502NUmD,Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,52,2021-09-03,spring
10889,Ballade Pour Adeline,3kK2DCW85mxXaFeL0wCvRc,Richard Clayderman,0h885xmyK9xHfhyXQr37L6,0,2015-04-03,spring
10890,When She Loved Me,3198LMj0bpnXj8Mb1GLo3u,Lyn Lapid,4pfy05cNNTacuOQ6SiSu4v,53,2021-05-25,spring
10891,If The World Falls To Pieces,6ocTXpzLe3OaPwuYSq8XgY,Young Summer,2SlMPjZm02pC12ODpApdhB,0,2020-09-25,spring
10892,I Love You So,4SqWKzw0CbA05TGszDgMlc,The Walters,027TpXKGwdXP7iwbjUSpV8,87,2014-11-28,spring
10893,A Soulmate Who Wasn’t Meant to Be,0gOz9JUXsaKVzLTSmFDtdo,Jess Benko,6U53xCCVXmyimAgsBjCS8P,62,2019-07-19,spring
10894,Chai Tea,5ENxp5q4EMJz8y4WzKToIB,audrey,5WBzF43zl9uvT74kpOyywj,38,2019-11-23,spring
10895,My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,81,2012-10-16,spring
10896,Radio,7oqabZXW9Q8p8szD7G8cTg,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,52,2012-01-30,spring
10897,Coffee,429NtPmr12aypzFH3FkN9l,beabadoobee,35l9BRT7MXmM8bv2WDQiyB,69,2017-11-04,spring
10898,Wherever You Go,5H7RwRm2r6oR8WX6gIj1vF,Diane Eskenazi,2aPbPqXo5iZI2OzvDTD76N,6,2020-09-04,spring
10899,Savior Complex,5BN59BDczcpxstFKILIH0q,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,65,2020-06-18,spring
10900,j's lullaby (darlin' i'd wait for you),3g62EjDXLltUvmgEFDn9eN,Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,30,2022-12-16,spring
10901,She,45h4w81P5iJJTSeR0jJUQ8,dodie,21TinSsF5ytwsfdyz5VSVS,58,2019-01-18,spring
10902,A Bed of Flowers,6s4Ohv00f9WTJ835DxDyJM,Million Eyes,2sXnk24vARe4jxHbd1HbEq,49,2015-02-20,spring
10903,Tender Strength,4UnZNaZ6mI2TRanaCG8jJ6,Yu-Peng Chen,6CY7WNJfd5uZclcS3WeEjx,56,2020-09-28,spring
10904,Kiss Me,754kgU5rWscRTfvlsuEwFp,Sixpence None The Richer,0lJlKQvuM2Sd9DPPyUXcHg,83,1997-11-22,spring
10905,Linger,0gEyKnHvgkrkBM6fbeHdwK,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,84,1993-03-01,spring
10906,There She Goes,4c6vZqYHFur11FbWATIJ9P,The La's,47Z8LEl3LnQkcpva0xSthT,76,1990,spring
10907,Dreams,4JGKZS7h4Qa16gOU3oNETV,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,79,1993-03-01,spring
10908,Come On Eileen,3MrWxJaD2AT0W9DjWF64Vm,Dexys Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,74,1982-07-22,spring
10909,Vampire Empire,0ToG55iJZCOzZkcpWbXxpW,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,73,2023-07-19,spring
10910,Fly Love,7Ld6hA2qsLEXPn39FfuHwb,Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,59,2011-01-01,spring
10911,Falling Leaves,7aLcqfuuLs2uLDEucIvDFN,Glenn Miller,2aAHdB5HweT3mFcRzm0swc,39,1991-09-24,spring
10912,Different Kind Of Beautiful,6mxsd0LQt2qk2rpLEqlCJw,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,20,2023-10-27,spring
10913,East Of The Sun (West Of The Moon),1zE0JZiHOBPlHwLsf4wBld,Billie Holiday,1YzCsTRb22dQkh9lghPIrp,47,1956-01-01,spring
10914,Harness Your Hopes - B-side,4vsoWZcvtvSsE0OiVvDDvX,Pavement,3inCNiUr4R6XQ3W43s9Aqi,71,2008-12-09,spring
10915,Puttin' On The Ritz,1V2DhDLhHveMmVtOvXh2wf,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,37,1958-01-01,spring
10916,Cherry Wine,5o5WaO9pzPhXSGIrTIYVce,grentperez,73BLwSX6gsNeVzS7DgI4xe,69,2021-09-10,spring
10917,Falling Behind,4KGGeE7RJsgLNZmnxGFlOj,Laufey,7gW0r5CkdEUMm42w9XpyZO,79,2022-08-26,spring
10918,Daughter of a Cop,5cct9ToyRPLyfELg3JfWqx,TV Girl,0Y6dVaC9DZtPNH4591M42W,63,2014-06-05,spring
10919,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,3rWZHrfrsPBxVy692yAIxF,78,2015-01-11,spring
10920,Mayonaka no Door / Stay With Me,2BHj31ufdEqVK5CkYDp9mA,Miki Matsubara,4hUmsYcvD8C5zuVSP93jb1,73,2008,spring
10921,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,Prince,5a2EaR3hamoenG9rDuVn8j,29,1984-06-25,spring
10922,ゆめうつつ,1GTC0DN9LGOdP0NdvoHyX7,Lamp,0rFHElzeddB9ymDjgpBENX,67,2008-12-03,spring
10923,Put On A Happy Face,32FYNIydvTEOjvPaBKyu6B,Dick Van Dyke,6XIT5sGHOtxVgqtSnMCYZ6,0,2018-02-14,spring
10924,Come Fly With Me,1GcPhT7osBb4LEJnQ0tmfj,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,47,1958-01,spring
10925,Blue Velvet,4QelFzhVgLomeQhvKrwM1S,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,53,2004-06-22,spring
10926,Caribbean Queen (No More Love On the Run),4JEylZNW8SbO4zUyfVrpb7,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,70,2010-04-26,spring
10927,ceilings,2L9N0zZnd37dwF0clgxMGI,Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,80,2022-04-08,spring
10928,A Love That Will Last,4bJbSERtCqK9D6DRUPMmMh,Renee Olstead,19B0pJt4UEl3fUijGTRzxB,55,2004-05-11,spring
10929,A&W,5nW4z3pfZgJAJ2QTCz9AIE,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,68,2023-03-24,spring
10930,Peppers (feat. Tommy Genesis),2Rlso2ZNV0PaWwUYeeBYxx,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,69,2023-03-24,spring
10931,Waiting In Vain,58Zt987fK6gWxtO0MwEzPn,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,14,1977-06-03,spring
10932,The Color Violet,3azJifCSqg9fRij2yKIbWz,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,84,2021-12-10,spring
10933,Africa,2374M0fQpWi3dLnB54qaLX,TOTO,0PFtn5NtBbbUNbU9EAmIWF,85,1982-04-08,spring
